
2015_06_26_14_51_070,$Sound pressure: 62.9487190246 dB,Luminosity: 94.6236572265 ,Dust: 0.0548387098 mg/m,
2015_06_26_14_51_722,$Sound pressure: 65.5952377319 dB,Luminosity: 95.1124114990 ,Dust: 0.0735483884 mg/m,
2015_06_26_14_51_358,$Sound pressure: 66.1904754638 dB,Luminosity: 94.5259017944 ,Dust: 0.0658064556 mg/m,
2015_06_26_14_51_010,$Sound pressure: 63.4615402221 dB,Luminosity: 99.4134902954 ,Dust: 0.0496774196 mg/m,
2015_06_26_14_51_678,$Sound pressure: 67.3809509277 dB,Luminosity: 70.2834777832 ,Dust: 0.0496774196 mg/m,
2015_06_26_14_51_314,$Sound pressure: 61.9230766296 dB,Luminosity: 95.0146636962 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_51_966,$Sound pressure: 62.4358978271 dB,Luminosity: 93.5483856201 ,Dust: 0.0477419328 mg/m,
2015_06_26_14_51_618,$Sound pressure: 61.7948722839 dB,Luminosity: 99.8044967651 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_51_270,$Sound pressure: 62.0512809753 dB,Luminosity: 99.0224838256 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_51_906,$Sound pressure: 54.3750000000 dB,Luminosity: 99.2179870605 ,Dust: 0.0774193525 mg/m,
2015_06_26_14_51_574,$Sound pressure: 66.0714263916 dB,Luminosity: 98.8269805908 ,Dust: 0.0677419376 mg/m,
2015_06_26_14_52_226,$Sound pressure: 65.2380981445 dB,Luminosity: 96.2854385375 ,Dust: 0.0541935491 mg/m,
2015_06_26_14_52_862,$Sound pressure: 62.3076934814 dB,Luminosity: 99.1202316284 ,Dust: 0.0593548345 mg/m,
2015_06_26_14_52_514,$Sound pressure: 64.7435913085 dB,Luminosity: 97.7517089843 ,Dust: 0.0529032230 mg/m,
2015_06_26_14_52_166,$Sound pressure: 64.1025619506 dB,Luminosity: 98.7292251586 ,Dust: 0.5993548393 mg/m,
2015_06_26_14_52_803,$Sound pressure: 64.7435913085 dB,Luminosity: 98.5337219238 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_52_470,$Sound pressure: 64.1025619506 dB,Luminosity: 98.7292251586 ,Dust: 0.0541935491 mg/m,
2015_06_26_14_52_122,$Sound pressure: 63.8461532592 dB,Luminosity: 99.7067413330 ,Dust: 0.0535483884 mg/m,
2015_06_26_14_52_774,$Sound pressure: 65.0000000000 dB,Luminosity: 99.8044967651 ,Dust: 0.0554838705 mg/m,
2015_06_26_14_52_411,$Sound pressure: 62.3076934814 dB,Luminosity: 94.4281539916 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_52_078,$Sound pressure: 65.9523773193 dB,Luminosity: 99.9022445678 ,Dust: 0.1374193549 mg/m,
2015_06_26_14_52_730,$Sound pressure: 66.4285736083 dB,Luminosity: 99.7067413330 ,Dust: 0.0503225803 mg/m,
2015_06_26_14_52_367,$Sound pressure: 65.0000000000 dB,Luminosity: 100.0000000000 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_52_019,$Sound pressure: 62.4358978271 dB,Luminosity: 93.9393920898 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_52_671,$Sound pressure: 63.9743576049 dB,Luminosity: 98.5337219238 ,Dust: 0.0503225803 mg/m,
2015_06_26_14_52_307,$Sound pressure: 63.2051277160 dB,Luminosity: 98.7292251586 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_52_975,$Sound pressure: 63.7179489135 dB,Luminosity: 98.3382186889 ,Dust: 0.0677419376 mg/m,
2015_06_26_14_52_627,$Sound pressure: 63.7179489135 dB,Luminosity: 99.9022445678 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_52_279,$Sound pressure: 65.4761886596 dB,Luminosity: 94.4281539916 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_52_915,$Sound pressure: 64.7435913085 dB,Luminosity: 94.3303985595 ,Dust: 0.0793548345 mg/m,
2015_06_26_14_52_567,$Sound pressure: 63.7179489135 dB,Luminosity: 99.4134902954 ,Dust: 0.0541935491 mg/m,
2015_06_26_14_52_219,$Sound pressure: 64.4871826171 dB,Luminosity: 99.4134902954 ,Dust: 0.0877419376 mg/m,
2015_06_26_14_52_871,$Sound pressure: 60.8974342346 dB,Luminosity: 99.9022445678 ,Dust: 0.0496774196 mg/m,
2015_06_26_14_52_523,$Sound pressure: 61.6666679382 dB,Luminosity: 99.5112380981 ,Dust: 0.0574193525 mg/m,
2015_06_26_14_53_175,$Sound pressure: 68.4523773193 dB,Luminosity: 88.8563079833 ,Dust: 0.0522580623 mg/m,
2015_06_26_14_53_827,$Sound pressure: 61.7948722839 dB,Luminosity: 99.9022445678 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_53_464,$Sound pressure: 59.4736862182 dB,Luminosity: 99.6089935302 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_53_116,$Sound pressure: 60.6410255432 dB,Luminosity: 98.9247283935 ,Dust: 0.0825806427 mg/m,
2015_06_26_14_53_783,$Sound pressure: 61.7948722839 dB,Luminosity: 99.9022445678 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_420,$Sound pressure: 58.1578941345 dB,Luminosity: 99.9022445678 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_53_072,$Sound pressure: 60.6410255432 dB,Luminosity: 94.6236572265 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_53_724,$Sound pressure: 60.6410255432 dB,Luminosity: 95.8944244384 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_53_360,$Sound pressure: 60.5128211975 dB,Luminosity: 99.8044967651 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_012,$Sound pressure: 60.7692298889 dB,Luminosity: 100.0000000000 ,Dust: 0.0645161247 mg/m,
2015_06_26_14_53_680,$Sound pressure: 59.2105255126 dB,Luminosity: 100.0000000000 ,Dust: 0.0535483884 mg/m,
2015_06_26_14_53_316,$Sound pressure: 60.2564086914 dB,Luminosity: 99.7067413330 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_968,$Sound pressure: 59.7368431091 dB,Luminosity: 98.3382186889 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_53_620,$Sound pressure: 61.4102554321 dB,Luminosity: 100.0000000000 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_272,$Sound pressure: 59.4736862182 dB,Luminosity: 100.0000000000 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_53_909,$Sound pressure: 59.4736862182 dB,Luminosity: 99.5112380981 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_576,$Sound pressure: 61.0256423950 dB,Luminosity: 100.0000000000 ,Dust: 0.0664516162 mg/m,
2015_06_26_14_53_228,$Sound pressure: 60.5128211975 dB,Luminosity: 100.0000000000 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_53_865,$Sound pressure: 60.5128211975 dB,Luminosity: 100.0000000000 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_53_517,$Sound pressure: 59.4736862182 dB,Luminosity: 98.1427154541 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_169,$Sound pressure: 60.1282043457 dB,Luminosity: 99.8044967651 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_53_821,$Sound pressure: 60.5128211975 dB,Luminosity: 93.9393920898 ,Dust: 0.0438709688 mg/m,
2015_06_26_14_54_473,$Sound pressure: 61.0256423950 dB,Luminosity: 99.9022445678 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_54_125,$Sound pressure: 64.4871826171 dB,Luminosity: 99.9022445678 ,Dust: 0.0496774196 mg/m,
2015_06_26_14_54_777,$Sound pressure: 71.0000000000 dB,Luminosity: 99.8044967651 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_54_413,$Sound pressure: 68.5714263916 dB,Luminosity: 96.3831863403 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_54_065,$Sound pressure: 60.0000000000 dB,Luminosity: 99.4134902954 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_54_733,$Sound pressure: 61.1538467407 dB,Luminosity: 99.7067413330 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_54_369,$Sound pressure: 56.8421058654 dB,Luminosity: 99.8044967651 ,Dust: 0.0477419328 mg/m,
2015_06_26_14_54_021,$Sound pressure: 62.3076934814 dB,Luminosity: 96.8719482421 ,Dust: 0.0625806427 mg/m,
2015_06_26_14_54_673,$Sound pressure: 64.1025619506 dB,Luminosity: 99.0224838256 ,Dust: 0.0509677410 mg/m,
2015_06_26_14_54_309,$Sound pressure: 65.2380981445 dB,Luminosity: 97.6539611816 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_54_977,$Sound pressure: 65.1190490722 dB,Luminosity: 99.6089935302 ,Dust: 0.0941935443 mg/m,
2015_06_26_14_54_629,$Sound pressure: 65.1190490722 dB,Luminosity: 87.3900299072 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_54_281,$Sound pressure: 63.9743576049 dB,Luminosity: 99.8044967651 ,Dust: 0.0612903213 mg/m,
2015_06_26_14_54_917,$Sound pressure: 65.5952377319 dB,Luminosity: 99.9022445678 ,Dust: 0.0651612854 mg/m,
2015_06_26_14_54_569,$Sound pressure: 64.3589782714 dB,Luminosity: 95.0146636962 ,Dust: 0.0638709640 mg/m,
2015_06_26_14_54_221,$Sound pressure: 66.9047622680 dB,Luminosity: 100.0000000000 ,Dust: 0.0509677410 mg/m,
2015_06_26_14_54_873,$Sound pressure: 66.4285736083 dB,Luminosity: 82.1114349365 ,Dust: 0.0587096738 mg/m,
2015_06_26_14_54_525,$Sound pressure: 66.1904754638 dB,Luminosity: 99.4134902954 ,Dust: 0.0503225803 mg/m,
2015_06_26_14_54_177,$Sound pressure: 63.5897445678 dB,Luminosity: 81.8181838989 ,Dust: 0.0690322589 mg/m,
2015_06_26_14_54_829,$Sound pressure: 68.4523773193 dB,Luminosity: 96.1876831054 ,Dust: 0.0845161342 mg/m,
2015_06_26_14_54_466,$Sound pressure: 66.7857131958 dB,Luminosity: 99.8044967651 ,Dust: 0.0561290311 mg/m,
2015_06_26_14_54_118,$Sound pressure: 67.0238113403 dB,Luminosity: 98.8269805908 ,Dust: 0.0754838705 mg/m,
2015_06_26_14_54_786,$Sound pressure: 68.2142868041 dB,Luminosity: 100.0000000000 ,Dust: 0.0541935491 mg/m,
2015_06_26_14_55_422,$Sound pressure: 66.0714263916 dB,Luminosity: 98.9247283935 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_55_074,$Sound pressure: 69.4047622680 dB,Luminosity: 96.9696960449 ,Dust: 0.0625806427 mg/m,
2015_06_26_14_55_726,$Sound pressure: 64.1025619506 dB,Luminosity: 97.9472122192 ,Dust: 0.0554838705 mg/m,
2015_06_26_14_55_362,$Sound pressure: 66.4285736083 dB,Luminosity: 99.0224838256 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_55_014,$Sound pressure: 64.2307662963 dB,Luminosity: 99.9022445678 ,Dust: 0.0548387098 mg/m,
2015_06_26_14_55_682,$Sound pressure: 60.8974342346 dB,Luminosity: 99.9022445678 ,Dust: 0.0877419376 mg/m,
2015_06_26_14_55_318,$Sound pressure: 62.9487190246 dB,Luminosity: 99.9022445678 ,Dust: 0.0541935491 mg/m,
2015_06_26_14_55_970,$Sound pressure: 62.9487190246 dB,Luminosity: 100.0000000000 ,Dust: 0.0619354820 mg/m,
2015_06_26_14_55_622,$Sound pressure: 65.4761886596 dB,Luminosity: 100.0000000000 ,Dust: 0.0580645132 mg/m,
2015_06_26_14_55_274,$Sound pressure: 68.0952377319 dB,Luminosity: 100.0000000000 ,Dust: 0.0638709640 mg/m,
2015_06_26_14_55_911,$Sound pressure: 66.7857131958 dB,Luminosity: 98.6314773559 ,Dust: 0.0761290311 mg/m,
2015_06_26_14_55_578,$Sound pressure: 65.0000000000 dB,Luminosity: 93.3528823852 ,Dust: 0.0670967769 mg/m,
2015_06_26_14_55_230,$Sound pressure: 63.4615402221 dB,Luminosity: 94.2326507568 ,Dust: 0.0690322589 mg/m,
2015_06_26_14_55_867,$Sound pressure: 66.1904754638 dB,Luminosity: 99.4134902954 ,Dust: 0.0535483884 mg/m,
2015_06_26_14_55_519,$Sound pressure: 65.3571395874 dB,Luminosity: 100.0000000000 ,Dust: 0.2819354820 mg/m,
2015_06_26_14_55_171,$Sound pressure: 68.3333358764 dB,Luminosity: 94.2326507568 ,Dust: 0.0567741918 mg/m,
2015_06_26_14_55_823,$Sound pressure: 64.4871826171 dB,Luminosity: 94.3303985595 ,Dust: 0.0838709640 mg/m,
2015_06_26_14_55_475,$Sound pressure: 64.4871826171 dB,Luminosity: 94.4281539916 ,Dust: 0.1167741894 mg/m,
2015_06_26_14_55_127,$Sound pressure: 65.7142868041 dB,Luminosity: 97.6539611816 ,Dust: 0.0580645132 mg/m,
2015_06_26_14_55_779,$Sound pressure: 62.9487190246 dB,Luminosity: 99.0224838256 ,Dust: 0.3380645275 mg/m,
2015_06_26_14_55_415,$Sound pressure: 58.6842117309 dB,Luminosity: 78.4946212768 ,Dust: 0.1277419328 mg/m,
2015_06_26_14_55_083,$Sound pressure: 67.5000000000 dB,Luminosity: 97.5562057495 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_55_735,$Sound pressure: 63.4615402221 dB,Luminosity: 94.2326507568 ,Dust: 0.0535483884 mg/m,
2015_06_26_14_56_371,$Sound pressure: 62.0512809753 dB,Luminosity: 97.9472122192 ,Dust: 0.0645161247 mg/m,
2015_06_26_14_56_023,$Sound pressure: 61.2820510864 dB,Luminosity: 100.0000000000 ,Dust: 0.0477419328 mg/m,
2015_06_26_14_56_675,$Sound pressure: 63.5897445678 dB,Luminosity: 99.6089935302 ,Dust: 0.0625806427 mg/m,
2015_06_26_14_56_327,$Sound pressure: 63.5897445678 dB,Luminosity: 100.0000000000 ,Dust: 0.0619354820 mg/m,
2015_06_26_14_56_979,$Sound pressure: 66.6666641235 dB,Luminosity: 100.0000000000 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_56_631,$Sound pressure: 62.4358978271 dB,Luminosity: 99.8044967651 ,Dust: 0.0535483884 mg/m,
2015_06_26_14_56_283,$Sound pressure: 60.7692298889 dB,Luminosity: 100.0000000000 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_56_920,$Sound pressure: 60.8974342346 dB,Luminosity: 100.0000000000 ,Dust: 0.0509677410 mg/m,
2015_06_26_14_56_572,$Sound pressure: 61.2820510864 dB,Luminosity: 95.7966766357 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_56_224,$Sound pressure: 58.6842117309 dB,Luminosity: 99.2179870605 ,Dust: 0.0490322589 mg/m,
2015_06_26_14_56_876,$Sound pressure: 60.3846168518 dB,Luminosity: 99.8044967651 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_56_528,$Sound pressure: 59.4736862182 dB,Luminosity: 99.8044967651 ,Dust: 0.1322580695 mg/m,
2015_06_26_14_56_180,$Sound pressure: 57.6315803527 dB,Luminosity: 99.6089935302 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_56_832,$Sound pressure: 60.0000000000 dB,Luminosity: 99.9022445678 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_56_468,$Sound pressure: 57.8947372436 dB,Luminosity: 99.8044967651 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_56_120,$Sound pressure: 57.6315803527 dB,Luminosity: 99.8044967651 ,Dust: 0.0516129016 mg/m,
2015_06_26_14_56_788,$Sound pressure: 58.9473686218 dB,Luminosity: 100.0000000000 ,Dust: 0.0522580623 mg/m,
2015_06_26_14_56_424,$Sound pressure: 58.1578941345 dB,Luminosity: 97.8494644165 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_56_076,$Sound pressure: 60.1282043457 dB,Luminosity: 99.2179870605 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_56_728,$Sound pressure: 59.2105255126 dB,Luminosity: 100.0000000000 ,Dust: 0.0509677410 mg/m,
2015_06_26_14_56_365,$Sound pressure: 59.7368431091 dB,Luminosity: 99.7067413330 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_56_017,$Sound pressure: 59.4736862182 dB,Luminosity: 100.0000000000 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_57_684,$Sound pressure: 54.3750000000 dB,Luminosity: 99.8044967651 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_57_336,$Sound pressure: 58.4210510253 dB,Luminosity: 93.1573791503 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_57_973,$Sound pressure: 63.2051277160 dB,Luminosity: 98.9247283935 ,Dust: 0.0561290311 mg/m,
2015_06_26_14_57_625,$Sound pressure: 56.8421058654 dB,Luminosity: 100.0000000000 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_57_277,$Sound pressure: 57.3684196472 dB,Luminosity: 100.0000000000 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_57_913,$Sound pressure: 58.4210510253 dB,Luminosity: 100.0000000000 ,Dust: 0.0438709688 mg/m,
2015_06_26_14_57_581,$Sound pressure: 58.4210510253 dB,Luminosity: 99.1202316284 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_57_233,$Sound pressure: 59.4736862182 dB,Luminosity: 100.0000000000 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_57_869,$Sound pressure: 60.0000000000 dB,Luminosity: 100.0000000000 ,Dust: 0.0522580623 mg/m,
2015_06_26_14_57_521,$Sound pressure: 60.7692298889 dB,Luminosity: 100.0000000000 ,Dust: 0.0483870935 mg/m,
2015_06_26_14_57_189,$Sound pressure: 58.1578941345 dB,Luminosity: 99.8044967651 ,Dust: 0.0438709688 mg/m,
2015_06_26_14_57_825,$Sound pressure: 56.8421058654 dB,Luminosity: 100.0000000000 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_57_477,$Sound pressure: 58.9473686218 dB,Luminosity: 93.4506378173 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_57_129,$Sound pressure: 60.1282043457 dB,Luminosity: 99.9022445678 ,Dust: 0.0503225803 mg/m,
2015_06_26_14_57_781,$Sound pressure: 58.9473686218 dB,Luminosity: 99.9022445678 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_57_417,$Sound pressure: 60.6410255432 dB,Luminosity: 99.6089935302 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_57_085,$Sound pressure: 59.7368431091 dB,Luminosity: 99.8044967651 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_57_737,$Sound pressure: 59.4736862182 dB,Luminosity: 99.9022445678 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_57_373,$Sound pressure: 60.1282043457 dB,Luminosity: 100.0000000000 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_57_025,$Sound pressure: 58.6842117309 dB,Luminosity: 99.8044967651 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_57_677,$Sound pressure: 55.2631568908 dB,Luminosity: 99.3157348632 ,Dust: 0.0509677410 mg/m,
2015_06_26_14_57_314,$Sound pressure: 60.7692298889 dB,Luminosity: 99.8044967651 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_57_981,$Sound pressure: 64.1025619506 dB,Luminosity: 99.2179870605 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_58_633,$Sound pressure: 62.5641021728 dB,Luminosity: 23.3626594543 ,Dust: 0.0477419328 mg/m,
2015_06_26_14_58_285,$Sound pressure: 60.5128211975 dB,Luminosity: 26.8817195892 ,Dust: 0.0503225803 mg/m,
2015_06_26_14_58_922,$Sound pressure: 56.5789489746 dB,Luminosity: 37.8299102783 ,Dust: 0.0729032278 mg/m,
2015_06_26_14_58_574,$Sound pressure: 52.5000000000 dB,Luminosity: 33.0400772094 ,Dust: 0.0438709688 mg/m,
2015_06_26_14_58_226,$Sound pressure: 51.8750000000 dB,Luminosity: 33.8220901489 ,Dust: 0.0477419328 mg/m,
2015_06_26_14_58_878,$Sound pressure: 53.1250000000 dB,Luminosity: 36.7546424865 ,Dust: 0.0425806474 mg/m,
2015_06_26_14_58_530,$Sound pressure: 52.5000000000 dB,Luminosity: 37.2434005737 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_58_182,$Sound pressure: 53.7500000000 dB,Luminosity: 23.5581626892 ,Dust: 0.0451612901 mg/m,
2015_06_26_14_58_834,$Sound pressure: 52.5000000000 dB,Luminosity: 23.0694046020 ,Dust: 0.1025806427 mg/m,
2015_06_26_14_58_470,$Sound pressure: 53.7500000000 dB,Luminosity: 27.7614860534 ,Dust: 0.0412903213 mg/m,
2015_06_26_14_58_122,$Sound pressure: 53.1250000000 dB,Luminosity: 39.9804496765 ,Dust: 0.0470967721 mg/m,
2015_06_26_14_58_790,$Sound pressure: 52.5000000000 dB,Luminosity: 44.4770278930 ,Dust: 0.0458064508 mg/m,
2015_06_26_14_58_426,$Sound pressure: 53.1250000000 dB,Luminosity: 44.8680343627 ,Dust: 0.0425806474 mg/m,
2015_06_26_14_58_109,$Sound pressure: 53.1250000000 dB,Luminosity: 44.3792762756 ,Dust: 0.0445161294 mg/m,
2015_06_26_14_58_730,$Sound pressure: 52.5000000000 dB,Luminosity: 44.8680343627 ,Dust: 0.0464516115 mg/m,
2015_06_26_14_58_367,$Sound pressure: 52.5000000000 dB,Luminosity: 44.1837730407 ,Dust: 0.0432258081 mg/m,
2015_06_26_14_58_019,$Sound pressure: 52.5000000000 dB,Luminosity: 44.3792762756 ,Dust: 0.0445161294 mg/m,
